ymonth,nation,itemNm,imXprt,weight,dollar
202003,튀니지,꽃게,수입,49938.0,206109.0
202003,바레인,꽃게,수입,31226.0,134420.0
202003,몽고,꽃게,수출,177.0,2611.0
202003,방글라데시,꽃게,수입,2610.0,6212.0
202003,베트남,꽃게,수출,800.0,3876.0
202003,일본,꽃게,수출,21500.0,28779.0
202003,미국,꽃게,수출,1345.5,7240.0
202003,미국,꽃게,수입,36.0,229.0
202003,중국,꽃게,수출,35478.0,41879.0
202003,중국,꽃게,수입,1798705.48,5733141.0
202003,칠레,꽃게,수출,54.0,332.0
202003,홍콩,명태,수출,144.0,4963.0
202003,이라크,명태,수출,125.0,1821.0
202003,카나다,명태,수출,457.7,11717.0
202003,러시아,명태,수입,412180.38,4118790.0
202003,나이지리아,명태,수출,90.0,1723.0
202003,베트남,명태,수출,60.0,1145.0
202003,괌,명태,수출,30.0,637.0
202003,필리핀,명태,수출,62.83,4558.0
202003,뉴질랜드,명태,수출,720.0,2648.0
202003,아랍에미리트연합,명태,수출,1610.0,4918.0
202003,미국,명태,수출,10579.1,167942.0
202003,호주,명태,수출,256.0,5743.0
202003,중국,명태,수입,25190.94,248668.0
202003,말레이시아,명태,수출,30.6,1274.0
202003,칠레,명태,수출,36.32,778.0
202003,오만,조기,수출,370.0,6923.0
202003,뉴질랜드,조기,수출,234.0,1558.0
202003,아랍에미리트연합,조기,수출,330.0,2745.0
202003,미국,조기,수출,15088.4,145553.0
202003,미국,조기,수입,1.38,47.0
202003,일본,돔,수입,179398.0,1306886.0
202003,미국,돔,수출,108.0,1778.0
202003,싱가포르,돔,수출,36.0,619.0
202003,중국,돔,수입,11497.0,117888.0
202003,대만,붕장어,수출,20.0,510.0
202003,일본,붕장어,수출,91197.0,927431.0
202003,일본,붕장어,수입,210.0,1899.0
202003,미국,붕장어,수출,80.0,3828.0
202003,일본,먹장어,수입,2251.0,16919.0
202003,미국,먹장어,수입,49213.0,431518.0
202003,호주,먹장어,수입,4198.0,40475.0
202003,싱가포르,먹장어,수출,5.0,96.0
202003,몰타,태평양 참다랑어,수입,3300.0,60887.0
202003,호주,태평양 참다랑어,수입,1000.0,18968.0
202003,스페인,태평양 참다랑어,수입,2578.9,23706.0
202003,미얀마,새우류,수출,2622.0,23647.0
202003,미얀마,새우류,수입,1000.0,6150.0
202003,덴마아크,새우류,수입,10.03,86.0
202003,홍콩,새우류,수출,900.0,10346.0
202003,라오스,새우류,수출,639.0,5666.0
202003,태국,새우류,수입,141442.4,2211536.0
202003,인디아,새우류,수입,2150.0,14935.0
202003,인도네시아,새우류,수입,3730.0,21979.0
202003,베트남,새우류,수입,407344.05,3900836.0
202003,미국,새우류,수출,1802.0,14853.0
202003,중국,새우류,수입,10000.0,72341.0
202003,말레이시아,새우류,수입,1500.0,16633.0
202003,홍콩,새우류,수출,25.0,1200.0
202003,태국,새우류,수입,8340.6,97661.0
202003,베트남,새우류,수입,8726.83,34932.0
202003,괌,새우류,수출,40.0,456.0
202003,일본,새우류,수출,6400.8,38080.0
202003,일본,새우류,수입,7.57,392.0
202003,호주,새우류,수출,425.0,2020.0
202003,프랑스,김,수출,5051.0,116080.0
202003,멕시코,김,수출,10.8,587.0
202003,카자흐,김,수출,784.5,15319.0
202003,홍콩,김,수출,579.2,14094.0
202003,이라크,김,수출,164.7,4820.0
202003,대만,김,수출,113243.8,2302443.0
202003,몽고,김,수출,15472.0,78739.0
202003,카나다,김,수출,307.2,9630.0
202003,리투아니아,김,수출,6716.0,154760.0
202003,러시아,김,수출,93331.54,1956482.0
202003,태국,김,수출,165369.0,2636139.0
202003,인도네시아,김,수출,30284.32,530119.0
202003,베트남,김,수출,15029.96,278136.0
202003,괌,김,수출,342.94,5386.0
202003,일본,김,수출,72641.59,1558272.0
202003,일본,김,수입,8.86,366.0
202003,가나,김,수출,24.0,585.0
202003,아랍에미리트연합,김,수출,9.0,482.0
202003,미국,김,수출,41608.11,933729.0
202003,미국,김,수입,3.669,109.0
202003,우크라이나,김,수출,417.6,13760.0
202003,브라질,김,수출,7360.0,169600.0
202003,팔라우,김,수출,80.24,1327.0
202003,호주,김,수출,680.3,11155.0
202003,호주,김,수입,0.87,18.0
202003,싱가포르,김,수출,38098.68,795037.0
202003,폴란드,김,수출,30.0,28.0
202003,중국,김,수출,386935.34,4461969.0
202003,중국,김,수입,6.4,72.0
202003,노르웨이,김,수출,30.0,408.0
202003,말레이시아,김,수출,7983.9,195700.0
202003,칠레,김,수출,1100.0,26196.0
202003,영국,김,수출,705.0,18580.0
202003,북마나리아나군도,김,수출,35.0,421.0
202003,칠레,김,수출,30.0,1710.0
202003,스페인,김,수입,0.74,6.0
202003,멕시코,소라,수입,58050.0,206185.0
202003,루마니아,소라,수입,3150.0,23625.0
202003,베트남,소라,수입,18000.0,17165.0
202003,우크라이나,소라,수입,18350.0,116522.0
202003,중국,소라,수출,34740.0,123161.0
202003,미국,연체동물,수출,2897.28,37665.0
202003,호주,연체동물,수출,768.0,6132.0
202003,말레이시아,연체동물,수출,192.0,1830.0
202003,멕시코,연체동물,수출,25992.0,127310.0
202003,불가리아,연체동물,수입,10040.0,80304.0
202003,홍콩,연체동물,수출,58.32,1559.0
202003,루마니아,연체동물,수입,22700.0,170250.0
202003,이라크,연체동물,수출,156.0,2288.0
202003,감비아,연체동물,수입,9680.0,23627.0
202003,터키,연체동물,수입,94600.0,628925.0
202003,베트남,연체동물,수입,39936.0,76742.0
202003,뉴질랜드,연체동물,수출,117.0,1612.0
202003,모리타니아,연체동물,수입,47988.0,154729.0
202003,미국,연체동물,수출,7063.4,76933.0
202003,우크라이나,연체동물,수입,45440.0,122688.0
202003,호주,연체동물,수출,451.0,4048.0
202003,세네갈,연체동물,수입,36416.0,120692.0
202003,중국,연체동물,수출,45440.0,147738.0
202003,중국,연체동물,수입,74120.5,317882.0
202003,멕시코,해삼,수입,173.08,13659.0
202003,홍콩,해삼,수출,11.2,10767.0
202003,러시아,해삼,수입,2600.0,161353.0
202003,인도네시아,해삼,수입,1500.0,132732.0
202003,베트남,해삼,수입,1600.0,116800.0
202003,일본,해삼,수입,60.0,3742.0
202003,필리핀,해삼,수입,1322.0,130628.0
202003,미국,해삼,수입,1052.5,71757.0
202003,호주,해삼,수출,14.4,862.0
202003,중국,해삼,수출,1776.0,308385.0
202003,말레이시아,해삼,수출,14.4,989.0
202003,말레이시아,해삼,수입,990.0,76230.0
202003,칠레,해삼,수입,330.0,6930.0
202003,홍콩,해파리,수출,309.0,177.0
202003,일본,해파리,수입,1920.0,23671.0
202003,파라과이,고등어,수출,4894.0,11461.0
202003,캄보디아,고등어,수출,96.0,258.0
202003,대만,고등어,수출,829.44,10368.0
202003,몽고,고등어,수출,5.76,74.0
202003,태국,고등어,수입,7.56,42.0
202003,일본,고등어,수입,0.93,30.0
202003,중국,뱀장어,수입,2500.0,39064.0
202003,미국,뱀장어,수출,210.0,3594.0
202003,중국,뱀장어,수입,48900.0,977002.0
202003,홍콩,황새치,수출,520.0,5250.0
202003,대만,틸라피아,수입,22940.0,216959.0
202003,인도네시아,틸라피아,수입,3796.8,42914.0
202003,러시아,대구,수입,20000.0,100072.0
202003,미국,대구,수입,4860.0,43691.0
202003,중국,대구,수입,4000.0,17663.0
202003,노르웨이,대구,수입,20.43,204.0
202003,영국,대구,수입,367.74,4892.0
202003,일본,방어,수출,1829.0,3158.0
202003,카나다,갈치,수출,24.0,1106.0
202003,일본,갈치,수입,44493.0,368934.0
202003,미국,갈치,수출,2.0,47.0
202003,중국,갈치,수출,8.0,625.0
202003,미국,붕장어,수출,5.98,438.0
202003,일본,꽁치,수출,6161.0,46142.0
202003,그루지야,민대구,수출,54000.0,72900.0
202003,러시아,민대구,수출,27000.0,42100.0
202003,미국,민대구,수출,1200.0,7564.0
202003,중국,민대구,수출,314587.4,670518.0
202003,캄보디아,명태,수출,81.6,553.0
202003,카타르,명태,수출,220.0,1429.0
202003,카나다,명태,수출,272.0,1445.0
202003,카나다,명태,수입,60111.5,98109.0
202003,러시아,명태,수출,28245.0,50639.0
202003,러시아,명태,수입,16453932.5,21453559.0
202003,태국,명태,수출,700.0,5855.0
202003,인디아,명태,수출,390.91,961.0
202003,인도네시아,명태,수출,14000.0,27339.0
202003,베트남,명태,수출,879072.0,1331944.0
202003,괌,명태,수출,136.0,537.0
202003,일본,명태,수입,24150.0,27782.0
202003,뉴질랜드,명태,수출,84.0,2378.0
202003,아랍에미리트연합,명태,수출,1234.4,4723.0
202003,미국,명태,수출,163542.8,414270.0
202003,미국,명태,수입,3956047.33,6444219.0
202003,호주,명태,수출,648.0,3347.0
202003,중국,명태,수출,47982.97,68519.0
202003,네덜란드,블루 화이팅스,수입,27116.0,13829.0
202003,폴란드,블루 화이팅스,수입,442088.0,226876.0
202003,일본,붕장어,수출,52150.5,606761.0
202003,미국,붕장어,수출,1005.5,29472.0
202003,스페인,,수입,253.6,11275.0
202003,괌,틸라피아,수출,62.84,1278.0
202003,일본,,수입,3.72,159.0
202003,뉴질랜드,,수입,4300.0,110382.0
202003,중국,바지락,수입,20000.0,84000.0
202003,몽고,클램,수출,10.5,336.0
202003,호주,새조개,수출,480.0,5244.0
202003,프랑스,다시마,수출,169.8,571.0
202003,카나다,다시마,수출,600.0,806.0
202003,베트남,다시마,수출,134.4,276.0
202003,괌,다시마,수출,80.0,105.0
202003,일본,다시마,수출,23400.0,53209.0
202003,뉴질랜드,다시마,수출,40.0,59.0
202003,미국,다시마,수출,10029.3,33546.0
202003,호주,다시마,수출,280.0,465.0
202003,영국,다시마,수출,160.0,214.0
202003,사우디아라비아,다시마,수출,47.52,744.0
202003,캄보디아,다시마,수출,45.0,294.0
202003,홍콩,다시마,수출,65.0,148.0
202003,독일,다시마,수출,6560.76,22791.0
202003,대만,다시마,수출,21.0,216.0
202003,네덜란드,다시마,수출,25.5,382.0
202003,몽고,다시마,수출,5.1,81.0
202003,카나다,다시마,수출,519.96,7137.0
202003,태국,다시마,수출,1221.0,15094.0
202003,나이지리아,다시마,수출,10.0,78.0
202003,베트남,다시마,수출,843.4,9269.0
202003,괌,다시마,수출,7.5,149.0
202003,일본,다시마,수입,0.9,22.0
202003,필리핀,다시마,수출,29.7,554.0
202003,볼리비아,다시마,수출,12.75,171.0
202003,아랍에미리트연합,다시마,수출,75.0,442.0
202003,미국,다시마,수출,24466.944,216863.0
202003,헝가리,다시마,수출,56.0,856.0
202003,호주,다시마,수출,802.0,3257.0
202003,중국,다시마,수출,1650.0,34580.0
202003,칠레,다시마,수출,12.75,191.0
202003,영국,다시마,수출,2668.64,23419.0
202003,일본,우뭇가사리,수출,4200.0,63810.0
202003,모로코,우뭇가사리,수입,9230.0,63003.0
202003,중국,우뭇가사리,수입,1200.0,27600.0
202003,미국,냉동한 것,수출,416.0,2028.0
202003,베트남,버니토우,수입,36096.0,87995.0
202003,아랍에미리트연합,버니토우,수입,2.0,5.0
202003,호주,버니토우,수입,1.75,62.0
202003,중국,버니토우,수입,8.075,272.0
202003,이라크,다랭이류,수출,488.0,7670.0
202003,독일,다랭이류,수입,14.97,230.0
202003,베트남,다랭이류,수입,11000.0,68952.0
202003,일본,다랭이류,수입,429.75,11598.0
202003,필리핀,다랭이류,수입,1129.5,2140.0
202003,미국,다랭이류,수출,12358.32,88534.0
202003,미국,다랭이류,수입,33.0,622.0
202003,헝가리,다랭이류,수출,446.64,4636.0
202003,호주,다랭이류,수입,0.9,1.0
202003,영국,다랭이류,수입,3.3,64.0
202003,캄보디아,고등어,수출,18.54,227.0
202003,홍콩,고등어,수출,48.0,135.0
202003,라오스,고등어,수출,196.73,701.0
202003,몽고,고등어,수출,230.4,918.0
202003,태국,고등어,수입,4396.0,24382.0
202003,나이지리아,고등어,수출,76.8,241.0
202003,인도네시아,고등어,수출,960.0,2826.0
202003,인도네시아,고등어,수입,775.0,1714.0
202003,베트남,고등어,수출,595.2,1899.0
202003,베트남,고등어,수입,32705.0,108557.0
202003,일본,고등어,수출,1695.0,18532.0
202003,필리핀,고등어,수출,206.04,278.0
202003,뉴질랜드,고등어,수출,480.0,1555.0
202003,과테말라,고등어,수출,11.52,130.0
202003,미국,고등어,수출,12444.0,39507.0
202003,호주,고등어,수출,1056.0,2630.0
202003,우즈베크,고등어,수출,244.8,583.0
202003,싱가포르,고등어,수출,7.2,183.0
202003,싱가포르,고등어,수입,4.25,23.0
202003,중국,고등어,수출,1920.0,4717.0
202003,말레이시아,고등어,수출,100.32,412.0
202003,칠레,고등어,수출,67.2,220.0
202003,칠레,고등어,수입,18972.0,45570.0
202003,영국,고등어,수출,480.0,1410.0
202003,몽고,낙지,수출,36.0,555.0
202003,카나다,낙지,수출,5.0,326.0
202003,태국,낙지,수입,17790.0,177780.0
202003,일본,낙지,수출,850.0,5745.0
202003,일본,낙지,수입,184.0,2042.0
202003,필리핀,낙지,수출,2.0,94.0
202003,아랍에미리트연합,낙지,수출,5.0,89.0
202003,미국,낙지,수출,309.6,9374.0
202003,중국,낙지,수입,311590.7,5899746.0
202003,일본,상어,수입,722.0,10849.0
202003,베트남,간유,수출,15200.0,24652.0
202003,일본,간유,수입,1.19,45.0
202003,미국,간유,수입,0.3,89.0
202003,아이슬란드,간유,수입,0.255,11.0
202003,독일,지방과 기름 및 그 분획물,수입,500.0,17737.0
202003,러시아,지방과 기름 및 그 분획물,수입,41195.0,28836.0
202003,태국,지방과 기름 및 그 분획물,수출,600.0,41373.0
202003,인도네시아,지방과 기름 및 그 분획물,수출,76000.0,119966.0
202003,일본,지방과 기름 및 그 분획물,수입,41400.0,62928.0
202003,필리핀,지방과 기름 및 그 분획물,수입,50570.0,55784.0
202003,뉴질랜드,지방과 기름 및 그 분획물,수입,1.19,28.0
202003,미국,지방과 기름 및 그 분획물,수입,1.457,61.0
202003,모로코,지방과 기름 및 그 분획물,수입,1.02,21.0
202003,중국,지방과 기름 및 그 분획물,수입,34.87,206.0
202003,노르웨이,지방과 기름 및 그 분획물,수입,1140.425,15804.0
202003,칠레,지방과 기름 및 그 분획물,수입,106000.0,102820.0
202003,아이슬란드,지방과 기름 및 그 분획물,수입,2.5,32.0
202003,스페인,지방과 기름 및 그 분획물,수입,0.9,12.0
202003,카나다,해서포유동물,수입,190.0,1235.0
202003,노르웨이,해서포유동물,수입,3.6,26.0
202003,태국,주꾸미,수입,65128.0,466117.0
202003,아랍에미리트연합,주꾸미,수출,600.0,5366.0
202003,미국,주꾸미,수출,20.0,442.0
202003,중국,주꾸미,수입,330392.6,1274839.0
202003,일본,성게,수출,50.0,3537.0
202003,베트남,해파리,수출,100.0,287.0
202003,태국,넙치,수출,143.0,1477.0
202003,미국,넙치,수출,9041.46,119803.0
202003,싱가포르,넙치,수출,1282.0,4761.0
202003,말레이시아,넙치,수출,300.0,559.0
202003,아랍에미리트연합,가자미,수출,264.0,2521.0
202003,프랑스,대서양 참다랑어,수입,361.2,9640.0
202003,스페인,대서양 참다랑어,수입,64.8,1739.0
202003,일본,남방참다랑어,수출,42550.0,157668.0
202003,아랍에미리트연합,멸치,수출,180.0,1626.0
202003,인도네시아,터벗,수출,9.0,224.0
202003,싱가포르,터벗,수출,45.0,1035.0
202003,말레이시아,터벗,수출,138.0,3091.0
202003,홍콩,넙치류,수출,163.0,2100.0
202003,카나다,넙치류,수출,11.0,192.0
202003,일본,넙치류,수입,270.0,339.0
202003,아랍에미리트연합,넙치류,수출,1.5,37.0
202003,중국,넙치류,수출,16946.0,37323.0
202003,멕시코,태평양 참다랑어,수입,3900.5,91320.0
202003,필리핀,황다랑어,수입,120.0,2192.0
202003,일본,,수출,216108.0,817346.0
202003,일본,,수입,9.1,879.0
202003,싱가포르,,수출,99.0,412.0
202003,러시아,명태,수입,616138.016,1793191.0
202003,베트남,명태,수출,4300.0,15502.0
202003,아랍에미리트연합,명태,수출,60.0,243.0
202003,미국,명태,수출,240.0,2033.0
202003,중국,명태,수입,28150.0,80510.0
202003,중국,민대구,수입,49995.0,126241.0
202003,일본,명태,수입,129546.0,456734.0
202003,카나다,성게,수입,118.8,5910.0
202003,베트남,갑각류 조제품,수출,45.0,349.0
202003,네덜란드,굴,수출,8136.0,41000.0
202003,나이지리아,굴,수출,40.0,490.0
202003,일본,굴,수출,105000.0,720250.0
202003,미국,굴,수출,12048.0,133697.0
202003,미국,굴,수입,20.96,483.0
202003,미국,굴,수출,310.0,2870.0
202003,미국,굴,수입,7.0,65.0
202003,중국,굴,수입,15000.0,43047.0
202003,베트남,가리비과,수입,800.0,5167.0
202003,일본,가리비과,수입,2.51,157.0
202003,미국,가리비과,수출,624.0,2976.0
202003,중국,가리비과,수입,48440.8,193755.0
202003,베트남,홍합,수출,2000.0,5699.0
202003,미국,홍합,수출,30.0,608.0
202003,영국,홍합,수출,10608.0,114192.0
202003,카나다,홍합,수입,0.8,12.0
202003,베트남,홍합,수입,800.0,4480.0
202003,일본,홍합,수출,9970.0,30704.0
202003,뉴질랜드,홍합,수입,81848.0,568127.0
202003,미국,홍합,수출,2000.0,6630.0
202003,중국,홍합,수입,180310.0,359489.0
202003,칠레,홍합,수입,97974.54,305844.0
202003,베트남,갑오징어와 오징어,수출,740.0,4858.0
202003,베트남,갑오징어와 오징어,수입,4591.0,40903.0
202003,미국,갑오징어와 오징어,수출,520.8,3825.0
202003,홍콩,오징어,수출,113.0,1398.0
202003,일본,오징어,수입,109.35,4177.0
202003,미국,오징어,수출,15766.27,103885.0
202003,호주,오징어,수출,79.6,1229.0
202003,싱가포르,오징어,수출,1485.2,7782.0
202003,중국,오징어,수출,150.0,5405.0
202003,페루,조미오징어,수입,5200.0,35514.0
202003,오만,조미오징어,수출,290.0,2580.0
202003,홍콩,조미오징어,수출,1150.4,53047.0
202003,이라크,조미오징어,수출,172.64,2570.0
202003,카나다,조미오징어,수출,2430.96,30366.0
202003,태국,조미오징어,수출,94.0,2545.0
202003,나이지리아,조미오징어,수출,12.0,413.0
202003,베트남,조미오징어,수출,1311.3,53269.0
202003,베트남,조미오징어,수입,13700.0,190659.0
202003,괌,조미오징어,수출,253.45,4354.0
202003,일본,조미오징어,수출,6860.5,87413.0
202003,일본,조미오징어,수입,1006.85,15085.0
202003,필리핀,조미오징어,수출,58.0,1539.0
202003,아랍에미리트연합,조미오징어,수출,168.0,2663.0
202003,미국,조미오징어,수출,14599.46,223815.0
202003,호주,조미오징어,수출,4333.24,59699.0
202003,중국,조미오징어,수입,592122.3,1942139.0
202003,말레이시아,조미오징어,수출,234.0,5323.0
202003,칠레,조미오징어,수출,42.14,417.0
202003,영국,조미오징어,수출,230.1,3403.0
202003,북마나리아나군도,조미오징어,수출,67.5,1598.0
202003,페루,오징어,수입,1405580.0,6342602.0
202003,미얀마,오징어,수출,1575.0,9275.0
202003,캄보디아,오징어,수출,96.0,487.0
202003,홍콩,오징어,수출,126.42,2118.0
202003,라오스,오징어,수출,270.0,1590.0
202003,카나다,오징어,수출,1000.0,11523.0
202003,태국,오징어,수출,1000.0,7131.0
202003,태국,오징어,수입,5841.6,118079.0
202003,나이지리아,오징어,수출,160.0,1486.0
202003,인도네시아,오징어,수입,23000.0,66700.0
202003,베트남,오징어,수출,82.0,1853.0
202003,베트남,오징어,수입,5035.6,87542.0
202003,일본,오징어,수출,5.0,133.0
202003,일본,오징어,수입,35.4,1111.0
202003,뉴질랜드,오징어,수출,656.8,7624.0
202003,미국,오징어,수출,9509.98,64730.0
202003,호주,오징어,수출,570.8,4262.0
202003,싱가포르,오징어,수출,19.44,455.0
202003,중국,오징어,수입,450243.2,1213564.0
202003,말레이시아,오징어,수출,14.4,332.0
202003,홍콩,문어,수출,185.9,3029.0
202003,카나다,문어,수출,140.0,2004.0
202003,베트남,문어,수출,54.0,988.0
202003,베트남,문어,수입,13008.4,212239.0
202003,일본,문어,수출,2500.0,27702.0
202003,일본,문어,수입,1.98,191.0
202003,필리핀,문어,수입,5976.0,81980.0
202003,미국,문어,수출,2656.4,30783.0
202003,호주,문어,수출,194.0,2773.0
202003,중국,문어,수입,324821.6,2034131.0
202003,이라크,바지락,수출,74.0,546.0
202003,파키스탄,바지락,수입,22000.0,28605.0
202003,미국,바지락,수출,624.0,2551.0
202003,중국,바지락,수입,347910.0,810698.0
202003,베트남,새조개,수출,10.0,100.0
202003,일본,새조개,수출,2305.5,113600.0
202003,중국,새조개,수입,5632.0,84738.0
202003,홍콩,,수입,2.0,1133.0
202003,독일,,수입,21.0,662.0
202003,대만,,수입,18.0,13467.0
202003,스리랑카,,수입,101.0,10182.0
202003,태국,,수입,424.0,3286.0
202003,인도네시아,,수입,1614.8,56286.0
202003,베트남,,수입,7.0,10964.0
202003,필리핀,,수입,596.0,13002.0
202003,미국,,수입,16.0,6797.0
202003,중국,잉어,수입,178323.0,478994.0
202003,미국,갑각류,수입,0.26,9.0
202003,중국,갑각류,수입,3200.0,7761.0
202003,태국,문어,수입,3.0,150.0
202003,일본,문어,수입,1288.0,9749.0
202003,미국,문어,수출,194.1,7807.0
202003,싱가포르,문어,수출,73.0,1422.0
202003,베트남,문어,수입,3.0,116.0
202003,나이지리아,문어,수출,35.0,564.0
202003,미국,,수출,350.0,4913.0
202003,베트남,,수출,500.0,3420.0
202003,미국,,수출,1346.8,6103.0
202003,호주,,수출,54.2,1553.0
202003,중국,,수입,10.0,101.0
202003,말레이시아,,수출,32.52,212.0
202003,나이지리아,홍합,수출,20.0,321.0
202003,중국,홍합,수입,3.37,19.0
202003,중국,달고기,수출,84980.0,67534.0
202003,일본,말,수입,180.0,1605.0
202003,인도네시아,코토니 및 스피노잠,수입,529820.0,909616.0
202003,아일랜드,해초류와,수입,1.0,15.0
202003,덴마아크,해초류와,수입,13.77,60.0
202003,베트남,해초류와,수입,1100.0,25102.0
202003,괌,해초류와,수출,76.0,1090.0
202003,일본,해초류와,수출,2370.0,30590.0
202003,아랍에미리트연합,해초류와,수출,180.0,1797.0
202003,미국,해초류와,수출,98.85,3315.0
202003,미국,해초류와,수입,2.46,28.0
202003,호주,해초류와,수출,320.0,798.0
202003,중국,해초류와,수출,47.0,668.0
202003,칠레,해초류와,수입,100000.0,170000.0
202003,독일,어류조제품,수입,7.69,101.0
202003,대만,어류조제품,수출,570.0,1275.0
202003,카나다,어류조제품,수출,198.0,5262.0
202003,태국,어류조제품,수입,2179.2,12070.0
202003,베트남,어류조제품,수출,998.8,9639.0
202003,베트남,어류조제품,수입,2179.2,8670.0
202003,일본,어류조제품,수출,367.2,6109.0
202003,일본,어류조제품,수입,0.22,4.0
202003,미국,어류조제품,수출,1123.2,16320.0
202003,미국,어류조제품,수입,81.424,1368.0
202003,호주,어류조제품,수출,960.0,10812.0
202003,호주,어류조제품,수입,1.47,47.0
202003,중국,어류조제품,수입,16776.0,48801.0
202003,말레이시아,어류조제품,수출,9.36,288.0
202003,영국,어류조제품,수입,1.3,80.0
202003,홍콩,쥐치포,수출,1456.0,25889.0
202003,대만,쥐치포,수출,647.5,6834.0
202003,나이지리아,쥐치포,수출,30.0,363.0
202003,베트남,쥐치포,수입,324853.8,2739336.0
202003,뉴질랜드,쥐치포,수출,56.0,1320.0
202003,미국,쥐치포,수출,2658.74,52030.0
202003,호주,쥐치포,수출,90.0,1689.0
202003,싱가포르,쥐치포,수출,219.6,4423.0
202003,중국,쥐치포,수입,35540.0,313575.0
202003,말레이시아,쥐치포,수출,19.2,455.0
202003,홍콩,어류조제품,수출,2348.6,47157.0
202003,이라크,어류조제품,수출,72.0,346.0
202003,대만,어류조제품,수출,907.2,10584.0
202003,대만,어류조제품,수입,4600.0,37835.0
202003,몽고,어류조제품,수출,81.3,302.0
202003,카나다,어류조제품,수출,3904.0,29379.0
202003,러시아,어류조제품,수입,1540.0,5879.0
202003,스리랑카,어류조제품,수입,288.0,2224.0
202003,태국,어류조제품,수입,5377.0,6707.0
202003,베트남,어류조제품,수출,441.0,4013.0
202003,베트남,어류조제품,수입,19258.0,161187.0
202003,일본,어류조제품,수출,5255.8,161559.0
202003,일본,어류조제품,수입,1846.68,23104.0
202003,필리핀,어류조제품,수출,59.75,1587.0
202003,뉴질랜드,어류조제품,수입,0.24,11.0
202003,미국,어류조제품,수출,12112.1,146511.0
202003,미국,어류조제품,수입,201.989,3507.0
202003,호주,어류조제품,수출,190.0,3611.0
202003,싱가포르,어류조제품,수출,108.8,3363.0
202003,중국,어류조제품,수입,573893.13,2724308.0
202003,미국,생선마리네이드,수출,4.8,64.0
202003,홍콩,생선소시지,수출,336.0,2987.0
202003,인도네시아,생선소시지,수출,504.0,3889.0
202003,일본,생선소시지,수입,2.35,43.0
202003,뉴질랜드,생선소시지,수출,67.5,535.0
202003,미국,생선소시지,수출,5350.0,11197.0
202003,호주,생선소시지,수출,112.5,871.0
202003,싱가포르,생선소시지,수출,5.0,15.0
202003,중국,생선소시지,수출,327091.69,1916560.0
202003,중국,생선소시지,수입,3.4,33.0
202003,말레이시아,생선소시지,수출,1956.0,18352.0
202003,이탈리아,생선묵,수출,4970.0,12375.0
202003,파라과이,생선묵,수출,2022.92,9650.0
202003,캄보디아,생선묵,수출,2166.54,4983.0
202003,홍콩,생선묵,수출,427.0,1667.0
202003,카타르,생선묵,수출,540.0,2025.0
202003,이라크,생선묵,수출,150.0,486.0
202003,대만,생선묵,수출,14643.9,115939.0
202003,카나다,생선묵,수출,2038.58,7767.0
202003,카나다,생선묵,수입,1.66,7.0
202003,태국,생선묵,수출,9900.0,36024.0
202003,태국,생선묵,수입,18318.4,89091.0
202003,나이지리아,생선묵,수출,120.0,266.0
202003,인디아,생선묵,수입,28750.0,72450.0
202003,인도네시아,생선묵,수출,324.0,936.0
202003,베트남,생선묵,수출,3948.2,11507.0
202003,일본,생선묵,수출,15802.0,155503.0
202003,필리핀,생선묵,수출,2365.0,5120.0
202003,포르투갈,생선묵,수출,219020.0,603236.0
202003,미국,생선묵,수출,10297.67,40271.0
202003,호주,생선묵,수출,1155.2,9667.0
202003,싱가포르,생선묵,수출,4105.64,11756.0
202003,중국,생선묵,수출,544354.45,2950969.0
202003,칠레,생선묵,수출,600.0,1821.0
202003,사우디아라비아,꽁치,수출,288.0,1111.0
202003,캄보디아,꽁치,수출,96.0,296.0
202003,서사모아,꽁치,수출,96.0,319.0
202003,이라크,꽁치,수출,291.6,2295.0
202003,라오스,꽁치,수출,354.91,1347.0
202003,대만,꽁치,수출,766.0,2182.0
202003,몽고,꽁치,수출,559.36,2440.0
202003,카나다,꽁치,수출,1305.6,4681.0
202003,나이지리아,꽁치,수출,40.2,440.0
202003,인도네시아,꽁치,수출,960.0,3692.0
202003,베트남,꽁치,수출,2681.8,10267.0
202003,괌,꽁치,수출,19.2,65.0
202003,필리핀,꽁치,수출,576.0,1980.0
202003,뉴질랜드,꽁치,수출,480.0,1629.0
202003,미국,꽁치,수출,24840.0,82990.0
202003,호주,꽁치,수출,2400.0,7276.0
202003,우즈베크,꽁치,수출,235.2,730.0
202003,싱가포르,꽁치,수출,115.2,522.0
202003,중국,꽁치,수출,9440.0,30421.0
202003,말레이시아,꽁치,수출,96.0,327.0
202003,영국,꽁치,수출,192.0,660.0
202003,이탈리아,생선묵,수출,8120.0,33324.0
202003,이탈리아,생선묵,수입,17.0,287.0
202003,솔로몬군도,생선묵,수출,2.0,35.0
202003,캄보디아,생선묵,수출,128.71,452.0
202003,홍콩,생선묵,수출,15902.5,60222.0
202003,이라크,생선묵,수출,997.0,4777.0
202003,대만,생선묵,수출,41502.1,183220.0
202003,대만,생선묵,수입,600.0,3219.0
202003,카나다,생선묵,수출,23393.48,76131.0
202003,러시아,생선묵,수출,4800.0,50371.0
202003,태국,생선묵,수입,70678.4,310686.0
202003,나이지리아,생선묵,수출,508.3,2135.0
202003,인도네시아,생선묵,수출,3020.0,6368.0
202003,인도네시아,생선묵,수입,10800.0,38998.0
